studied_credits,imd_band_encoded,highest_education_encoded,before_course_click,sum_click,after_course_click,final_score
60,3,2,10.0,430.0,420.0,63.92
60,9,1,0.0,178.0,178.0,80.32
30,2,2,58.0,63.0,5.0,15.68
60,4,1,2.0,2.0,0.0,18.90915119363396
60,1,1,0.0,24.0,24.0,20.244642857142857
240,2,3,1.0,76.0,75.0,8.55
60,8,1,0.0,228.0,228.0,0.8
30,4,2,0.0,795.0,795.0,104.27
120,7,2,35.0,580.0,545.0,111.57
60,8,3,34.0,645.0,611.0,111.775
120,8,2,0.0,1091.0,1091.0,110.93
60,9,1,179.0,1072.0,893.0,8.75
120,8,2,25.0,230.0,205.0,16.65823529411765
90,8,1,3.0,1525.0,1522.0,61.5
90,9,2,66.0,3147.0,3081.0,82.0
30,8,2,48.0,2479.0,2431.0,66.78
60,6,2,3.0,641.0,638.0,93.22
180,4,1,53.0,341.0,288.0,71.56
90,0,1,0.0,187.0,187.0,15.74
60,8,2,9.0,56.0,47.0,3.95
60,1,1,22.0,320.0,298.0,49.3
60,4,1,34.0,233.0,199.0,10.145049504950494
120,0,1,42.0,209.0,167.0,0.0
90,0,1,74.0,3440.0,3366.0,84.76
90,4,1,2.0,1063.0,1061.0,53.0
60,0,1,247.0,4485.0,4238.0,48.96
60,3,1,0.0,162.0,162.0,42.0
60,3,1,59.0,475.0,416.0,34.25
240,1,1,82.0,178.0,96.0,4.775
60,0,1,58.0,354.0,296.0,20.58634969325153
120,7,2,0.0,144.0,144.0,12.25
60,5,1,35.0,392.0,357.0,18.066869158878504
150,5,3,9.0,244.0,235.0,20.525
60,7,0,45.0,45.0,0.0,19.7685667752443
150,9,2,6.0,1624.0,1618.0,64.25
60,3,2,0.0,43.0,43.0,3.75
210,3,1,38.0,3102.0,3064.0,76.0
90,2,1,50.0,2178.0,2128.0,87.72
30,4,1,14.0,149.0,135.0,0.0
30,5,1,21.0,249.0,228.0,0.0
90,9,2,0.0,45.0,45.0,6.34
60,6,1,3.0,361.0,358.0,63.84
120,8,2,11.0,744.0,733.0,104.8
60,1,1,72.0,1406.0,1334.0,85.63
60,1,2,35.0,392.0,357.0,18.066869158878504
120,3,3,55.0,187.0,132.0,14.575
60,7,2,31.0,31.0,0.0,20.58634969325153
90,9,1,8.0,1139.0,1131.0,105.7
60,4,2,11.0,1004.0,993.0,78.03
60,5,2,35.0,392.0,357.0,18.066869158878504
60,5,2,54.0,59.0,5.0,9.354555555555557
120,3,1,25.0,230.0,205.0,16.65823529411765
60,2,2,56.0,429.0,373.0,25.25
120,3,2,52.0,303.0,251.0,147.5
60,2,1,0.0,555.0,555.0,137.45
60,1,1,34.0,233.0,199.0,10.145049504950494
60,1,2,43.0,351.0,308.0,9.354555555555557
30,8,2,7.0,728.0,721.0,133.12
30,1,2,0.0,627.0,627.0,0.0
30,2,1,0.0,121.0,121.0,0.0
60,0,2,11.0,422.0,411.0,1.2
60,6,1,347.0,1548.0,1201.0,101.75
60,6,1,2.0,1327.0,1325.0,87.0
120,2,1,25.0,230.0,205.0,16.65823529411765
120,6,3,17.0,811.0,794.0,91.65
60,2,2,58.0,354.0,296.0,20.58634969325153
270,2,1,0.0,1453.0,1453.0,60.5
60,1,1,217.0,1445.0,1228.0,179.55
60,7,3,113.0,1297.0,1184.0,71.0
60,3,2,92.0,986.0,894.0,25.475000000000005
60,3,1,123.0,3739.0,3616.0,95.25
60,1,1,127.0,497.0,370.0,6.0
60,3,1,171.0,5922.0,5751.0,56.0
150,2,1,17.0,461.0,444.0,29.5
60,5,1,0.0,31.0,31.0,10.827691056910568
30,5,1,7.0,1590.0,1583.0,0.0
60,1,1,40.0,433.0,393.0,10.5
30,1,1,22.0,473.0,451.0,0.0
120,2,2,0.0,203.0,203.0,63.05
30,5,2,103.0,3678.0,3575.0,90.84
60,2,1,214.0,3055.0,2841.0,81.75
120,6,2,0.0,911.0,911.0,45.52
30,9,1,47.0,1239.0,1192.0,0.0
60,8,1,224.0,3330.0,3106.0,162.45
75,3,3,20.0,334.0,314.0,31.01
120,3,1,0.0,1.0,1.0,12.75
120,4,1,0.0,2513.0,2513.0,62.5
60,5,1,281.0,2412.0,2131.0,66.52
60,0,1,15.0,569.0,554.0,74.7
30,6,2,47.0,455.0,408.0,31.48684210526316
90,5,1,9.0,595.0,586.0,87.05
30,8,3,0.0,732.0,732.0,6.98
60,6,2,50.0,685.0,635.0,65.25
60,1,1,7.0,17.0,10.0,20.60275423728813
60,2,0,34.0,233.0,199.0,10.145049504950494
180,8,3,106.0,1588.0,1482.0,37.380434782608695
60,2,2,5.0,142.0,137.0,3.825
60,6,2,0.0,150.0,150.0,69.3
120,1,2,9.0,101.0,92.0,65.78
60,3,2,162.0,1458.0,1296.0,76.75
90,5,3,35.0,410.0,375.0,9.354555555555557
60,8,3,11.0,2729.0,2718.0,79.25
90,4,2,1.0,128.0,127.0,30.72293706293706
30,4,2,40.0,370.0,330.0,10.827691056910568
30,3,1,0.0,505.0,505.0,7.75
60,0,3,4.0,4.0,0.0,19.7685667752443
60,0,1,9.0,37.0,28.0,48.620000000000005
120,4,1,39.0,85.0,46.0,20.58634969325153
60,0,0,23.0,317.0,294.0,77.89
150,3,3,58.0,354.0,296.0,20.58634969325153
30,3,2,13.0,71.0,58.0,4.58
120,8,1,177.0,990.0,813.0,116.45
30,6,3,87.0,1438.0,1351.0,87.64
180,5,1,97.0,667.0,570.0,28.75
60,4,1,33.0,314.0,281.0,6.900000000000001
60,5,2,7.0,224.0,217.0,88.905
90,3,1,401.0,3812.0,3411.0,84.5
90,5,4,0.0,2922.0,2922.0,64.2
120,9,2,188.0,2810.0,2622.0,145.075
60,5,2,15.0,931.0,916.0,63.5
60,6,2,31.0,256.0,225.0,16.720334928229665
60,0,2,69.0,2435.0,2366.0,166.7
60,9,2,95.0,4038.0,3943.0,91.75
30,3,2,0.0,2298.0,2298.0,120.06
120,3,2,56.0,92.0,36.0,24.36342857142857
60,5,3,53.0,378.0,325.0,67.38
60,5,1,3.0,109.0,106.0,55.4
120,4,2,98.0,2814.0,2716.0,148.8
60,0,2,0.0,202.0,202.0,67.54
90,1,1,0.0,261.0,261.0,92.95
120,9,3,0.0,248.0,248.0,76.05
60,4,2,22.0,226.0,204.0,45.23
90,0,2,4.0,131.0,127.0,18.75
120,8,1,62.0,563.0,501.0,18.90915119363396
30,2,1,3.0,1075.0,1072.0,0.0
60,3,2,76.0,1939.0,1863.0,71.05
60,1,1,4.0,1140.0,1136.0,168.10000000000002
120,1,2,53.0,1351.0,1298.0,72.96
120,4,1,183.0,4351.0,4168.0,60.75
60,0,2,2.0,2406.0,2404.0,65.29
120,9,2,182.0,688.0,506.0,163.75
60,0,3,85.0,774.0,689.0,21.8089552238806
60,3,1,43.0,301.0,258.0,17.7
60,2,3,146.0,612.0,466.0,17.75
90,6,2,248.0,597.0,349.0,21.25
90,3,1,53.0,1046.0,993.0,32.034018987341774
120,7,1,264.0,1329.0,1065.0,3.9
180,7,1,2.0,42.0,40.0,16.720334928229665
90,9,3,15.0,701.0,686.0,109.52
120,2,1,21.0,397.0,376.0,27.142666666666667
120,3,2,0.0,34.0,34.0,1.86
30,3,1,16.0,1360.0,1344.0,109.4
90,2,3,14.0,74.0,60.0,9.354555555555557
60,8,2,522.0,5019.0,4497.0,95.2
30,5,2,0.0,511.0,511.0,0.0
60,2,1,31.0,256.0,225.0,16.720334928229665
60,7,2,0.0,262.0,262.0,58.25
120,3,1,0.0,5.0,5.0,1.75
60,0,1,93.0,1362.0,1269.0,54.0
30,3,2,0.0,111.0,111.0,1.78
60,1,2,131.0,1550.0,1419.0,74.81499999999998
60,3,1,4.0,715.0,711.0,50.16
30,6,3,0.0,37.0,37.0,0.0
150,2,2,7.0,24.0,17.0,9.354555555555557
120,1,1,35.0,594.0,559.0,74.92
60,9,2,9.0,74.0,65.0,42.84767123287671
120,6,1,40.0,854.0,814.0,24.3
60,9,2,0.0,658.0,658.0,83.89
60,8,2,85.0,1994.0,1909.0,156.3
60,5,3,0.0,638.0,638.0,85.76
90,3,3,27.0,630.0,603.0,35.05
90,2,1,12.0,624.0,612.0,106.15
30,4,1,0.0,901.0,901.0,0.0
30,7,1,19.0,419.0,400.0,18.56
60,6,4,204.0,3845.0,3641.0,91.0
60,0,3,13.0,133.0,120.0,0.2
60,3,2,3.0,643.0,640.0,20.82
60,4,1,15.0,4073.0,4058.0,76.5
60,3,1,0.0,157.0,157.0,7.36
30,2,3,139.0,1837.0,1698.0,21.35
60,3,1,4.0,116.0,112.0,60.9
60,3,2,32.0,1182.0,1150.0,108.83
60,2,1,442.0,2842.0,2400.0,88.75
60,7,1,62.0,563.0,501.0,18.90915119363396
60,1,2,25.0,230.0,205.0,16.65823529411765
60,2,1,62.0,563.0,501.0,18.90915119363396
60,1,1,31.0,256.0,225.0,16.720334928229665
120,9,2,62.0,563.0,501.0,18.90915119363396
90,2,3,378.0,3552.0,3174.0,55.75
60,6,3,70.0,6401.0,6331.0,94.75
120,9,2,26.0,1316.0,1290.0,67.4
90,6,1,1.0,432.0,431.0,16.0
120,3,1,29.0,950.0,921.0,101.32499999999996
120,6,1,34.0,187.0,153.0,30.25
60,9,2,267.0,2220.0,1953.0,104.175
60,8,3,53.0,784.0,731.0,178.0
60,9,3,337.0,583.0,246.0,14.08
60,3,1,0.0,634.0,634.0,49.75
60,7,2,3.0,245.0,242.0,4.0
180,3,2,182.0,4350.0,4168.0,76.0
60,2,1,6.0,66.0,60.0,18.90915119363396
70,7,0,64.0,559.0,495.0,8.65
60,6,2,157.0,620.0,463.0,27.375
120,7,2,63.0,1208.0,1145.0,15.75
120,0,1,33.0,637.0,604.0,29.63745033112583
120,7,2,587.0,9671.0,9084.0,91.0
30,2,1,0.0,202.0,202.0,0.0
60,0,3,0.0,151.0,151.0,51.56
60,1,1,20.0,175.0,155.0,0.0
60,6,2,22.0,1457.0,1435.0,119.55
60,7,1,72.0,1074.0,1002.0,81.94
120,3,1,31.0,256.0,225.0,16.720334928229665
135,5,2,62.0,850.0,788.0,19.75
60,0,2,60.0,911.0,851.0,83.54
30,6,2,40.0,658.0,618.0,0.0
60,6,2,13.0,13.0,0.0,18.066869158878504
60,4,2,0.0,471.0,471.0,10.08
150,6,2,82.0,1211.0,1129.0,162.34
60,2,2,0.0,144.0,144.0,73.64999999999999
60,2,2,20.0,674.0,654.0,64.62
90,3,3,441.0,2892.0,2451.0,83.36
60,9,2,85.0,1875.0,1790.0,84.42
30,9,1,117.0,2725.0,2608.0,86.76
120,9,2,540.0,4473.0,3933.0,89.0
60,9,1,40.0,468.0,428.0,28.25
60,5,1,67.0,507.0,440.0,4.38
30,4,2,2.0,93.0,91.0,36.22377622377623
135,4,2,35.0,1384.0,1349.0,97.04
90,7,1,545.0,7596.0,7051.0,72.5
120,1,3,0.0,1066.0,1066.0,86.41
120,3,1,25.0,230.0,205.0,16.65823529411765
300,3,1,26.0,282.0,256.0,19.25
90,5,2,13.0,458.0,445.0,110.425
120,2,1,12.0,341.0,329.0,61.07000000000001
120,0,1,0.0,194.0,194.0,50.95
60,9,2,58.0,383.0,325.0,20.244642857142857
30,7,2,0.0,564.0,564.0,0.0
60,5,1,27.0,598.0,571.0,20.5
60,3,1,20.0,2417.0,2397.0,60.47
60,3,1,15.0,2763.0,2748.0,48.25
120,3,2,0.0,2778.0,2778.0,83.5
30,8,1,0.0,813.0,813.0,0.0
60,0,3,60.0,2874.0,2814.0,88.0
60,0,2,31.0,256.0,225.0,16.720334928229665
60,7,2,0.0,876.0,876.0,173.95999999999998
60,6,2,7.0,1867.0,1860.0,92.4
280,3,3,275.0,275.0,0.0,10.827691056910568
60,3,2,283.0,4999.0,4716.0,69.0
30,1,1,37.0,663.0,626.0,36.22377622377623
60,5,1,489.0,928.0,439.0,4.4
60,2,1,267.0,2487.0,2220.0,57.96
60,9,3,58.0,354.0,296.0,20.58634969325153
120,6,2,2.0,1083.0,1081.0,78.05
60,6,2,35.0,414.0,379.0,59.75
30,4,1,21.0,249.0,228.0,0.0
60,4,3,337.0,1193.0,856.0,11.75
60,8,1,96.0,838.0,742.0,129.55
90,5,1,23.0,845.0,822.0,40.72
60,9,1,62.0,563.0,501.0,18.90915119363396
30,6,2,25.0,848.0,823.0,166.86
60,6,1,1.0,5102.0,5101.0,93.25
60,0,0,60.0,167.0,107.0,0.0
60,0,1,85.0,1099.0,1014.0,34.75
60,2,2,30.0,523.0,493.0,59.49
180,5,1,31.0,256.0,225.0,16.720334928229665
60,6,2,172.0,2482.0,2310.0,85.25
60,7,2,47.0,455.0,408.0,31.48684210526316
120,7,1,58.0,297.0,239.0,0.0
120,3,2,34.0,233.0,199.0,10.145049504950494
60,6,0,24.0,51.0,27.0,0.0
120,3,1,65.0,294.0,229.0,19.7685667752443
60,0,2,17.0,368.0,351.0,70.02
60,6,2,16.0,45.0,29.0,33.9785100286533
90,3,2,40.0,531.0,491.0,33.88
90,1,2,15.0,370.0,355.0,115.445
60,4,2,560.0,2573.0,2013.0,5.5
60,4,2,203.0,5488.0,5285.0,84.5
60,4,2,72.0,865.0,793.0,163.375
30,0,2,0.0,667.0,667.0,31.72
60,4,2,57.0,2549.0,2492.0,50.5
120,0,1,136.0,956.0,820.0,51.1
30,4,1,0.0,352.0,352.0,5.92
120,2,2,138.0,755.0,617.0,71.1
135,4,2,64.0,480.0,416.0,16.939143426294823
120,9,1,42.0,86.0,44.0,14.9
30,2,1,0.0,778.0,778.0,0.0
120,3,3,159.0,768.0,609.0,76.24000000000001
60,5,1,22.0,22.0,0.0,21.8089552238806
60,6,1,69.0,199.0,130.0,3.75
60,3,1,321.0,6574.0,6253.0,79.25
60,1,1,65.0,515.0,450.0,103.4
60,1,3,1.0,607.0,606.0,92.6
150,6,1,94.0,94.0,0.0,9.354555555555557
150,9,0,34.0,233.0,199.0,10.145049504950494
90,5,1,29.0,146.0,117.0,0.0
180,0,2,11.0,889.0,878.0,49.6
120,1,2,35.0,410.0,375.0,9.354555555555557
30,4,1,0.0,10.0,10.0,14.08
30,8,1,0.0,408.0,408.0,0.0
120,5,2,57.0,379.0,322.0,51.2
60,3,2,142.0,1613.0,1471.0,69.25
90,3,3,7.0,155.0,148.0,7.5
30,9,3,10.0,519.0,509.0,78.16
60,0,1,333.0,5645.0,5312.0,65.55
120,2,2,78.0,388.0,310.0,83.54
50,9,4,109.0,4070.0,3961.0,87.68
60,0,1,8.0,2000.0,1992.0,75.96
30,5,1,84.0,583.0,499.0,0.0
60,7,2,10.0,928.0,918.0,34.25
90,8,2,12.0,1220.0,1208.0,95.32
120,7,1,44.0,1737.0,1693.0,79.0
90,2,1,18.0,486.0,468.0,83.24000000000001
180,1,1,309.0,1401.0,1092.0,33.955
120,5,1,15.0,311.0,296.0,11.75
30,2,1,10.0,148.0,138.0,0.0
60,2,2,119.0,3348.0,3229.0,66.75
60,8,2,15.0,58.0,43.0,39.22682926829268
60,3,3,4.0,322.0,318.0,72.55
60,5,2,440.0,7398.0,6958.0,97.75
30,7,1,0.0,77.0,77.0,0.0
60,7,1,32.0,794.0,762.0,145.15
90,3,0,812.0,1770.0,958.0,84.72
30,8,2,418.0,5651.0,5233.0,92.16
90,8,2,53.0,563.0,510.0,66.245
60,9,3,256.0,2983.0,2727.0,49.8
60,9,3,38.0,1646.0,1608.0,113.02
60,3,1,82.0,5293.0,5211.0,183.06
60,6,2,43.0,2534.0,2491.0,99.45
120,5,1,0.0,27.0,27.0,22.0
60,6,2,150.0,569.0,419.0,5.6
120,6,2,9.0,634.0,625.0,45.95
90,7,2,44.0,1822.0,1778.0,134.03
60,7,2,22.0,425.0,403.0,75.63
210,5,2,1.0,14.0,13.0,19.7685667752443
60,5,1,41.0,54.0,13.0,10.827691056910568
120,2,2,281.0,3274.0,2993.0,163.325
180,2,2,152.0,887.0,735.0,80.14999999999999
60,9,2,47.0,455.0,408.0,31.48684210526316
60,7,3,0.0,359.0,359.0,31.24
150,9,2,145.0,303.0,158.0,60.5
60,3,1,13.0,776.0,763.0,52.9
30,1,2,0.0,112.0,112.0,29.64
120,6,1,51.0,723.0,672.0,108.55
60,5,2,11.0,267.0,256.0,84.59
60,9,3,26.0,1241.0,1215.0,22.8
60,3,1,7.0,221.0,214.0,14.24
120,6,2,0.0,296.0,296.0,120.25
60,3,1,0.0,2395.0,2395.0,78.59
60,3,1,32.0,164.0,132.0,14.15
150,7,3,9.0,2784.0,2775.0,71.80000000000001
60,0,3,141.0,568.0,427.0,156.675
150,3,2,30.0,696.0,666.0,53.95
120,3,1,0.0,198.0,198.0,8.25
60,6,2,7.0,114.0,107.0,8.75
60,2,3,51.0,582.0,531.0,36.753277310924375
120,3,2,0.0,3458.0,3458.0,85.75
60,6,2,5.0,1116.0,1111.0,132.95
30,7,1,74.0,1102.0,1028.0,46.76
60,1,2,0.0,3893.0,3893.0,135.23000000000002
60,6,2,8.0,885.0,877.0,79.22
60,2,3,0.0,267.0,267.0,33.76
60,2,2,362.0,960.0,598.0,20.25
60,8,2,22.0,1092.0,1070.0,35.95
60,0,2,0.0,2172.0,2172.0,57.0
180,0,1,26.0,2018.0,1992.0,130.45999999999998
120,8,1,27.0,2350.0,2323.0,85.25
60,0,2,1.0,908.0,907.0,25.73
30,1,1,16.0,16.0,0.0,0.0
150,2,2,38.0,792.0,754.0,70.03
60,5,1,0.0,20.0,20.0,30.90116477272727
120,2,2,34.0,233.0,199.0,10.145049504950494
60,3,1,17.0,282.0,265.0,31.3372
60,0,1,132.0,4980.0,4848.0,65.0
150,3,1,85.0,1859.0,1774.0,73.25
60,6,1,14.0,26.0,12.0,32.034018987341774
60,9,2,34.0,2158.0,2124.0,161.51999999999998
30,4,2,0.0,140.0,140.0,36.22377622377623
30,1,1,1.0,449.0,448.0,0.0
60,2,2,35.0,410.0,375.0,9.354555555555557
60,2,1,33.0,1171.0,1138.0,78.65
60,6,2,55.0,1759.0,1704.0,84.0
60,2,1,4.0,1721.0,1717.0,61.24
60,6,3,33.0,283.0,250.0,40.2
60,1,1,80.0,2031.0,1951.0,9.75
120,5,1,10.0,116.0,106.0,11.8
180,4,2,32.0,1321.0,1289.0,69.4
120,1,1,7.0,254.0,247.0,46.9
120,3,1,374.0,2908.0,2534.0,40.0
60,4,3,0.0,460.0,460.0,47.6
60,5,1,41.0,166.0,125.0,29.15427927927928
60,3,2,0.0,3.0,3.0,30.90116477272727
120,4,2,347.0,4315.0,3968.0,77.75
60,6,2,26.0,1162.0,1136.0,41.575
60,0,1,299.0,2156.0,1857.0,105.42
120,0,2,401.0,1061.0,660.0,20.0
60,5,2,58.0,383.0,325.0,20.244642857142857
90,9,2,98.0,390.0,292.0,137.95
60,2,2,43.0,525.0,482.0,43.99
30,6,2,45.0,2914.0,2869.0,138.1
60,9,2,137.0,357.0,220.0,97.5
60,8,2,18.0,324.0,306.0,30.774999999999995
60,0,3,49.0,3093.0,3044.0,79.0
60,1,2,0.0,1091.0,1091.0,83.56
30,4,2,0.0,381.0,381.0,0.0
60,0,2,142.0,1443.0,1301.0,65.0
120,2,2,148.0,1592.0,1444.0,142.95
60,5,2,346.0,5844.0,5498.0,86.5
90,8,2,186.0,1190.0,1004.0,137.0
60,9,2,0.0,705.0,705.0,75.35
60,7,2,271.0,740.0,469.0,4.1
60,2,2,141.0,358.0,217.0,73.75999999999999
30,0,0,0.0,570.0,570.0,0.0
30,8,3,1.0,504.0,503.0,105.85
120,5,1,2.0,3320.0,3318.0,84.0
180,5,1,4.0,65.0,61.0,10.827691056910568
60,7,2,0.0,5364.0,5364.0,84.0
60,2,1,509.0,3038.0,2529.0,176.7
120,4,2,85.0,774.0,689.0,21.8089552238806
60,7,1,56.0,907.0,851.0,17.02
60,3,2,27.0,1599.0,1572.0,84.44
60,2,2,1.0,347.0,346.0,84.82
60,3,2,0.0,58.0,58.0,10.92
60,4,1,13.0,31.0,18.0,2.6
60,1,2,2.0,417.0,415.0,86.9
120,2,1,194.0,2339.0,2145.0,79.75
60,3,1,53.0,1416.0,1363.0,55.0
75,9,2,0.0,357.0,357.0,75.99
60,8,2,317.0,2977.0,2660.0,121.8
180,5,2,39.0,590.0,551.0,63.8
90,2,1,47.0,455.0,408.0,31.48684210526316
120,8,2,49.0,1761.0,1712.0,54.75
60,6,2,37.0,1071.0,1034.0,102.8
60,3,2,55.0,781.0,726.0,86.9
60,8,1,7.0,495.0,488.0,25.25
60,0,1,211.0,8959.0,8748.0,71.75
120,1,2,50.0,1231.0,1181.0,15.5
60,7,2,34.0,233.0,199.0,10.145049504950494
60,4,2,50.0,829.0,779.0,33.86
60,5,1,54.0,381.0,327.0,0.0
60,2,1,25.0,230.0,205.0,16.65823529411765
60,0,3,0.0,298.0,298.0,60.52
60,3,1,177.0,7440.0,7263.0,67.32
90,5,2,272.0,1503.0,1231.0,170.825
60,6,2,5.0,778.0,773.0,166.16
60,4,1,0.0,6.0,6.0,20.58634969325153
60,9,1,0.0,1299.0,1299.0,61.5
90,8,2,15.0,1748.0,1733.0,156.25
120,4,1,0.0,321.0,321.0,7.0
60,1,2,164.0,2054.0,1890.0,36.5
120,3,1,251.0,2399.0,2148.0,62.17
120,1,2,13.0,952.0,939.0,10.75
60,6,2,151.0,319.0,168.0,5.52
60,7,1,269.0,2142.0,1873.0,51.575
120,2,1,58.0,830.0,772.0,17.3
30,4,2,0.0,1150.0,1150.0,0.0
60,9,1,0.0,1426.0,1426.0,72.0
90,8,2,73.0,4654.0,4581.0,83.75
60,5,2,27.0,772.0,745.0,84.75
60,2,1,31.0,458.0,427.0,30.90116477272727
90,4,1,113.0,1671.0,1558.0,86.0
120,8,3,131.0,3264.0,3133.0,95.5
90,0,1,0.0,9.0,9.0,21.8089552238806
60,2,1,21.0,710.0,689.0,31.25
60,0,3,17.0,915.0,898.0,149.375
120,2,3,182.0,3043.0,2861.0,81.0
60,8,1,22.0,22.0,0.0,30.90116477272727
60,2,3,48.0,1438.0,1390.0,85.0
60,1,2,0.0,274.0,274.0,28.36
30,9,3,40.0,370.0,330.0,10.827691056910568
60,4,2,171.0,4910.0,4739.0,92.75
120,5,3,0.0,53.0,53.0,19.7685667752443
30,3,3,16.0,1548.0,1532.0,89.39999999999999
90,5,1,381.0,1534.0,1153.0,110.12
120,0,1,87.0,87.0,0.0,20.762443438914023
60,1,3,282.0,2341.0,2059.0,94.8
30,8,2,4.0,550.0,546.0,0.0
60,8,2,18.0,3722.0,3704.0,120.15
60,9,2,140.0,3816.0,3676.0,93.36
180,5,2,8.0,8.0,0.0,10.827691056910568
60,8,1,524.0,5283.0,4759.0,80.0
90,2,2,35.0,410.0,375.0,9.354555555555557
60,3,2,0.0,705.0,705.0,27.83
60,7,1,250.0,908.0,658.0,23.5
60,1,2,0.0,1.0,1.0,10.827691056910568
120,6,3,56.0,4037.0,3981.0,76.5
120,2,1,12.0,433.0,421.0,35.480000000000004
30,1,2,0.0,1619.0,1619.0,0.0
60,3,1,6.0,4404.0,4398.0,69.0
120,3,3,195.0,2847.0,2652.0,18.5
60,4,3,67.0,1297.0,1230.0,86.28
120,4,1,0.0,7.0,7.0,16.720334928229665
60,7,3,72.0,2579.0,2507.0,60.49
60,9,1,10.0,548.0,538.0,21.8089552238806
60,9,3,353.0,2262.0,1909.0,139.325
120,7,2,343.0,6027.0,5684.0,96.92
30,3,1,57.0,2324.0,2267.0,114.24
60,2,2,6.0,474.0,468.0,14.26
60,4,1,27.0,89.0,62.0,18.90915119363396
120,6,2,64.0,2370.0,2306.0,54.0
75,9,4,6.0,472.0,466.0,82.35
60,7,1,69.0,106.0,37.0,24.36342857142857
90,9,2,186.0,1654.0,1468.0,61.68
120,0,1,16.0,173.0,157.0,10.9
150,5,1,106.0,1588.0,1482.0,37.380434782608695
120,9,3,85.0,1893.0,1808.0,84.24000000000001
90,8,2,0.0,3.0,3.0,20.60275423728813
60,2,1,3.0,684.0,681.0,22.75
90,2,1,140.0,3346.0,3206.0,94.0
120,9,2,35.0,392.0,357.0,18.066869158878504
60,3,1,1.0,79.0,78.0,18.90915119363396
60,1,2,23.0,23.0,0.0,24.36342857142857
60,5,1,6.0,9284.0,9278.0,67.25
60,6,1,151.0,763.0,612.0,6.25
60,4,1,0.0,21.0,21.0,30.90116477272727
60,5,1,0.0,23.0,23.0,24.36342857142857
30,0,2,0.0,564.0,564.0,0.0
30,4,2,8.0,727.0,719.0,162.28
120,6,1,51.0,1107.0,1056.0,64.5
210,2,1,75.0,349.0,274.0,2.0
120,3,2,94.0,3771.0,3677.0,93.1
60,3,2,146.0,2438.0,2292.0,61.0
150,7,2,1129.0,6647.0,5518.0,91.25
60,1,2,28.0,699.0,671.0,80.25
60,2,1,30.0,318.0,288.0,24.36342857142857
120,5,2,20.0,312.0,292.0,4.720000000000001
60,1,3,6.0,954.0,948.0,63.13
60,1,1,14.0,1911.0,1897.0,82.72
120,4,1,10.0,746.0,736.0,17.25
60,2,2,1.0,209.0,208.0,0.4
120,3,2,62.0,563.0,501.0,18.90915119363396
60,3,2,56.0,186.0,130.0,3.25
60,7,3,0.0,21.0,21.0,7.92
30,4,3,65.0,4709.0,4644.0,114.04000000000002
60,0,1,16.0,1024.0,1008.0,76.23
60,3,1,28.0,740.0,712.0,72.71
60,4,2,0.0,320.0,320.0,9.12
60,5,3,34.0,233.0,199.0,10.145049504950494
120,2,3,0.0,287.0,287.0,56.71000000000001
60,0,1,42.0,832.0,790.0,63.8
120,3,2,8.0,946.0,938.0,40.0
30,1,3,0.0,90.0,90.0,0.0
60,8,2,13.0,41.0,28.0,16.939143426294823
120,8,1,58.0,383.0,325.0,20.244642857142857
30,0,1,13.0,3466.0,3453.0,116.51000000000002
60,1,1,26.0,243.0,217.0,21.8089552238806
180,1,1,0.0,179.0,179.0,9.25
180,3,1,0.0,21.0,21.0,20.60275423728813
30,2,1,15.0,626.0,611.0,0.0
60,5,2,0.0,298.0,298.0,52.98
60,7,2,72.0,2348.0,2276.0,95.0
90,1,2,3.0,176.0,173.0,20.0
60,1,2,104.0,2672.0,2568.0,74.5
120,9,2,148.0,3517.0,3369.0,74.25
60,3,1,3.0,3.0,0.0,27.142666666666667
60,9,2,5.0,151.0,146.0,5.84
60,3,2,49.0,3429.0,3380.0,90.0
30,9,1,24.0,235.0,211.0,0.0
60,7,2,9.0,1766.0,1757.0,89.52
120,9,1,101.0,160.0,59.0,21.8089552238806
30,0,2,3.0,3.0,0.0,0.0
90,4,3,155.0,2993.0,2838.0,72.5
60,2,4,30.0,4389.0,4359.0,89.0
120,7,3,43.0,2366.0,2323.0,50.25
60,3,3,25.0,59.0,34.0,39.22682926829268
60,9,2,21.0,1400.0,1379.0,80.56
30,8,1,249.0,1427.0,1178.0,0.0
60,2,2,90.0,474.0,384.0,0.0
30,3,1,168.0,610.0,442.0,0.0
60,2,1,549.0,8907.0,8358.0,77.25
30,9,1,72.0,1999.0,1927.0,94.04
60,3,1,0.0,376.0,376.0,17.83
30,8,3,0.0,2917.0,2917.0,180.04
60,3,1,0.0,286.0,286.0,44.580000000000005
60,1,1,221.0,1292.0,1071.0,71.14999999999999
120,1,1,7.0,30.0,23.0,19.7685667752443
30,2,1,4.0,793.0,789.0,0.0
60,2,2,35.0,392.0,357.0,18.066869158878504
30,1,2,17.0,214.0,197.0,0.0
120,5,2,923.0,6199.0,5276.0,127.27
240,2,1,40.0,370.0,330.0,10.827691056910568
120,1,2,79.0,119.0,40.0,21.8089552238806
120,8,2,12.0,177.0,165.0,82.64
30,4,1,30.0,1068.0,1038.0,0.0
90,1,1,46.0,2168.0,2122.0,40.0
90,5,2,58.0,354.0,296.0,20.58634969325153
60,3,1,91.0,302.0,211.0,18.54
60,9,3,338.0,6318.0,5980.0,80.1
60,2,2,27.0,744.0,717.0,68.7
