at_risk_binary_encoded,studied_credits,num_of_prev_attempts,imd_band_encoded,highest_education_encoded,before_course_click,sum_click,after_course_click,final_score,imd_band,highest_education
0,60,0,0,1,297.0,3147.0,2850.0,59.65,0-10%,Lower Than A Level
1,60,0,3,1,34.0,233.0,199.0,10.145049504950494,30-40%,Lower Than A Level
0,60,0,3,2,10.0,1647.0,1637.0,85.3,30-40%,A Level or Equivalent
0,120,0,3,3,34.0,1273.0,1239.0,77.9,30-40%,HE Qualification
0,120,0,3,1,82.0,1464.0,1382.0,82.9,30-40%,Lower Than A Level
1,60,0,1,1,34.0,233.0,199.0,10.145049504950494,10-20%,Lower Than A Level
0,120,0,5,3,0.0,1165.0,1165.0,78.6,50-60%,HE Qualification
0,120,0,1,1,43.0,1431.0,1388.0,71.65,10-20%,Lower Than A Level
0,120,0,3,3,50.0,797.0,747.0,64.8,30-40%,HE Qualification
1,60,0,7,2,11.0,77.0,66.0,10.145049504950494,70-80%,A Level or Equivalent
1,60,0,1,2,12.0,12.0,0.0,10.145049504950494,10-20%,A Level or Equivalent
1,60,0,3,1,5.0,19.0,14.0,0.0,30-40%,Lower Than A Level
1,120,0,6,2,34.0,233.0,199.0,10.145049504950494,60-70%,A Level or Equivalent
0,60,0,6,2,10.0,429.0,419.0,77.75,60-70%,A Level or Equivalent
1,60,0,0,2,46.0,313.0,267.0,19.3,0-10%,A Level or Equivalent
0,60,0,0,1,0.0,64.0,64.0,54.15,0-10%,Lower Than A Level
0,60,0,2,2,29.0,859.0,830.0,45.0,20-30%,A Level or Equivalent
1,60,0,0,2,0.0,50.0,50.0,5.5,0-10%,A Level or Equivalent
0,150,0,8,2,74.0,704.0,630.0,39.5,80-90%,A Level or Equivalent
1,120,0,5,1,11.0,481.0,470.0,13.0,50-60%,Lower Than A Level
1,60,0,3,1,0.0,63.0,63.0,0.0,30-40%,Lower Than A Level
1,60,0,4,1,0.0,87.0,87.0,0.0,40-50%,Lower Than A Level
0,60,0,0,2,27.0,857.0,830.0,56.3,0-10%,A Level or Equivalent
1,60,0,0,1,53.0,187.0,134.0,0.0,0-10%,Lower Than A Level
0,60,0,4,2,84.0,1389.0,1305.0,81.2,40-50%,A Level or Equivalent
0,60,0,6,1,43.0,2202.0,2159.0,76.0,60-70%,Lower Than A Level
1,120,0,3,1,34.0,233.0,199.0,10.145049504950494,30-40%,Lower Than A Level
1,60,0,4,1,6.0,6.0,0.0,10.145049504950494,40-50%,Lower Than A Level
1,60,0,0,1,44.0,183.0,139.0,19.3,0-10%,Lower Than A Level
1,120,0,5,1,0.0,418.0,418.0,10.145049504950494,50-60%,Lower Than A Level
0,60,0,7,1,43.0,1043.0,1000.0,58.6,70-80%,Lower Than A Level
1,120,0,7,2,1.0,1.0,0.0,10.145049504950494,70-80%,A Level or Equivalent
1,120,0,4,1,34.0,233.0,199.0,10.145049504950494,40-50%,Lower Than A Level
0,60,0,5,1,43.0,979.0,936.0,59.6,50-60%,Lower Than A Level
1,180,0,2,1,48.0,91.0,43.0,10.145049504950494,20-30%,Lower Than A Level
1,60,0,2,2,38.0,315.0,277.0,14.4,20-30%,A Level or Equivalent
1,60,0,1,1,1.0,70.0,69.0,33.05,10-20%,Lower Than A Level
0,60,0,1,2,34.0,669.0,635.0,70.55,10-20%,A Level or Equivalent
0,60,0,2,1,9.0,1327.0,1318.0,53.15,20-30%,Lower Than A Level
0,60,0,5,2,57.0,2124.0,2067.0,48.2,50-60%,A Level or Equivalent
1,60,0,4,1,0.0,1.0,1.0,0.0,40-50%,Lower Than A Level
1,60,0,2,1,34.0,233.0,199.0,10.145049504950494,20-30%,Lower Than A Level
0,60,0,5,1,0.0,103.0,103.0,64.95,50-60%,Lower Than A Level
0,60,0,3,1,0.0,648.0,648.0,50.0,30-40%,Lower Than A Level
0,60,0,3,2,0.0,330.0,330.0,46.3,30-40%,A Level or Equivalent
0,60,0,9,2,0.0,914.0,914.0,68.4,90-100%,A Level or Equivalent
0,60,0,7,1,0.0,783.0,783.0,50.8,70-80%,Lower Than A Level
0,60,0,5,1,0.0,509.0,509.0,75.65,50-60%,Lower Than A Level
0,60,0,3,2,0.0,423.0,423.0,43.4,30-40%,A Level or Equivalent
0,60,0,3,2,0.0,290.0,290.0,56.0,30-40%,A Level or Equivalent
0,60,0,6,2,20.0,1223.0,1203.0,81.65,60-70%,A Level or Equivalent
0,60,0,1,2,0.0,674.0,674.0,63.8,10-20%,A Level or Equivalent
1,60,0,5,1,0.0,49.0,49.0,10.145049504950494,50-60%,Lower Than A Level
1,60,0,9,1,90.0,328.0,238.0,6.2,90-100%,Lower Than A Level
1,60,0,4,2,34.0,233.0,199.0,10.145049504950494,40-50%,A Level or Equivalent
1,60,0,4,2,0.0,489.0,489.0,41.5,40-50%,A Level or Equivalent
0,60,0,5,1,12.0,1189.0,1177.0,79.15,50-60%,Lower Than A Level
1,60,0,8,1,0.0,373.0,373.0,18.1,80-90%,Lower Than A Level
0,120,0,4,2,0.0,831.0,831.0,74.85,40-50%,A Level or Equivalent
0,60,0,0,1,0.0,396.0,396.0,72.05,0-10%,Lower Than A Level
0,60,0,6,1,0.0,209.0,209.0,61.1,60-70%,Lower Than A Level
0,60,0,7,1,0.0,4568.0,4568.0,63.5,70-80%,Lower Than A Level
0,60,0,2,2,24.0,1169.0,1145.0,81.6,20-30%,A Level or Equivalent
1,120,0,3,1,0.0,19.0,19.0,26.753254437869824,30-40%,Lower Than A Level
1,60,0,3,1,28.0,389.0,361.0,17.0,30-40%,Lower Than A Level
0,150,0,2,2,0.0,592.0,592.0,53.1,20-30%,A Level or Equivalent
1,120,0,7,1,34.0,233.0,199.0,10.145049504950494,70-80%,Lower Than A Level
1,60,0,9,2,0.0,199.0,199.0,46.9,90-100%,A Level or Equivalent
0,60,0,3,1,46.0,729.0,683.0,44.4,30-40%,Lower Than A Level
1,120,0,2,1,34.0,233.0,199.0,10.145049504950494,20-30%,Lower Than A Level
1,60,0,8,1,16.0,314.0,298.0,8.2,80-90%,Lower Than A Level
1,60,0,5,2,127.0,534.0,407.0,23.700000000000003,50-60%,A Level or Equivalent
0,120,0,6,1,3.0,1045.0,1042.0,70.45,60-70%,Lower Than A Level
1,60,0,0,1,34.0,233.0,199.0,10.145049504950494,0-10%,Lower Than A Level
0,60,0,7,1,0.0,1559.0,1559.0,54.95,70-80%,Lower Than A Level
0,60,0,2,1,16.0,2152.0,2136.0,87.7,20-30%,Lower Than A Level
0,60,0,5,2,27.0,597.0,570.0,61.35,50-60%,A Level or Equivalent
0,60,0,3,2,0.0,188.0,188.0,68.45,30-40%,A Level or Equivalent
1,60,0,1,1,0.0,5.0,5.0,6.2,10-20%,Lower Than A Level
1,120,0,2,1,77.0,92.0,15.0,10.145049504950494,20-30%,Lower Than A Level
1,120,0,4,2,14.0,49.0,35.0,7.0,40-50%,A Level or Equivalent
0,60,0,9,2,0.0,111.0,111.0,74.1,90-100%,A Level or Equivalent
1,60,0,7,3,37.0,462.0,425.0,20.5,70-80%,HE Qualification
1,60,0,3,1,67.0,183.0,116.0,14.0,30-40%,Lower Than A Level
0,60,0,3,2,7.0,466.0,459.0,77.5,30-40%,A Level or Equivalent
1,120,0,1,2,34.0,233.0,199.0,10.145049504950494,10-20%,A Level or Equivalent
0,60,0,5,1,0.0,755.0,755.0,60.0,50-60%,Lower Than A Level
0,60,0,6,1,0.0,652.0,652.0,67.15,60-70%,Lower Than A Level
0,60,0,1,1,0.0,1643.0,1643.0,70.25,10-20%,Lower Than A Level
1,60,0,1,1,34.0,233.0,199.0,10.145049504950494,10-20%,Lower Than A Level
0,60,0,4,2,0.0,2386.0,2386.0,54.55,40-50%,A Level or Equivalent
0,120,0,8,2,9.0,665.0,656.0,72.65,80-90%,A Level or Equivalent
1,120,0,7,1,0.0,4.0,4.0,10.145049504950494,70-80%,Lower Than A Level
0,60,0,6,1,32.0,868.0,836.0,64.55,60-70%,Lower Than A Level
0,60,0,9,3,3.0,958.0,955.0,62.3,90-100%,HE Qualification
1,120,0,9,1,34.0,233.0,199.0,10.145049504950494,90-100%,Lower Than A Level
0,120,0,2,4,23.0,462.0,439.0,85.1,20-30%,Post Graduate Qualification
1,60,0,9,2,34.0,425.0,391.0,49.4,90-100%,A Level or Equivalent
0,120,0,5,1,101.0,1045.0,944.0,66.0,50-60%,Lower Than A Level
1,60,0,3,1,14.0,651.0,637.0,5.5,30-40%,Lower Than A Level
0,60,0,4,2,220.0,3774.0,3554.0,65.55,40-50%,A Level or Equivalent
1,60,0,2,2,25.0,61.0,36.0,0.0,20-30%,A Level or Equivalent
1,60,0,2,1,0.0,16.0,16.0,0.0,20-30%,Lower Than A Level
0,120,0,8,3,66.0,1305.0,1239.0,56.0,80-90%,HE Qualification
1,60,0,4,2,46.0,474.0,428.0,35.0,40-50%,A Level or Equivalent
1,120,0,1,3,34.0,233.0,199.0,10.145049504950494,10-20%,HE Qualification
0,180,0,2,1,342.0,3264.0,2922.0,80.6,20-30%,Lower Than A Level
1,60,0,2,1,0.0,288.0,288.0,0.0,20-30%,Lower Than A Level
0,60,0,2,1,38.0,830.0,792.0,65.75,20-30%,Lower Than A Level
1,60,0,6,1,11.0,298.0,287.0,18.5,60-70%,Lower Than A Level
0,60,0,8,2,0.0,2203.0,2203.0,69.0,80-90%,A Level or Equivalent
1,180,0,0,2,0.0,277.0,277.0,0.0,0-10%,A Level or Equivalent
0,120,0,0,1,2.0,530.0,528.0,66.4,0-10%,Lower Than A Level
0,60,0,7,2,0.0,65.0,65.0,71.05,70-80%,A Level or Equivalent
0,60,0,6,2,1.0,689.0,688.0,71.05,60-70%,A Level or Equivalent
1,120,0,4,3,0.0,49.0,49.0,10.145049504950494,40-50%,HE Qualification
1,60,0,1,1,0.0,20.0,20.0,0.0,10-20%,Lower Than A Level
0,60,0,7,2,17.0,670.0,653.0,59.5,70-80%,A Level or Equivalent
1,180,0,0,2,3.0,58.0,55.0,0.0,0-10%,A Level or Equivalent
1,60,0,2,1,22.0,775.0,753.0,6.2,20-30%,Lower Than A Level
1,120,0,8,2,34.0,233.0,199.0,10.145049504950494,80-90%,A Level or Equivalent
1,120,0,3,2,3.0,331.0,328.0,6.0,30-40%,A Level or Equivalent
0,60,0,6,3,3.0,2270.0,2267.0,84.35,60-70%,HE Qualification
1,120,0,1,2,34.0,233.0,199.0,10.145049504950494,10-20%,A Level or Equivalent
0,60,0,2,1,0.0,40.0,40.0,63.9,20-30%,Lower Than A Level
1,120,0,0,2,33.0,33.0,0.0,10.145049504950494,0-10%,A Level or Equivalent
0,60,0,1,1,22.0,1514.0,1492.0,64.65,10-20%,Lower Than A Level
0,60,0,5,2,2.0,874.0,872.0,72.9,50-60%,A Level or Equivalent
1,90,0,2,2,34.0,233.0,199.0,10.145049504950494,20-30%,A Level or Equivalent
0,120,0,8,3,38.0,659.0,621.0,74.3,80-90%,HE Qualification
0,60,0,2,2,39.0,694.0,655.0,81.65,20-30%,A Level or Equivalent
0,60,0,7,2,0.0,262.0,262.0,58.25,70-80%,A Level or Equivalent
1,60,0,5,2,0.0,29.0,29.0,10.145049504950494,50-60%,A Level or Equivalent
0,60,0,1,1,0.0,205.0,205.0,66.8,10-20%,Lower Than A Level
0,60,0,5,3,0.0,1195.0,1195.0,73.0,50-60%,HE Qualification
1,60,0,0,2,0.0,105.0,105.0,54.4,0-10%,A Level or Equivalent
0,60,0,0,1,0.0,1718.0,1718.0,68.4,0-10%,Lower Than A Level
1,60,0,6,1,47.0,1262.0,1215.0,66.15,60-70%,Lower Than A Level
0,120,0,3,3,14.0,802.0,788.0,70.3,30-40%,HE Qualification
0,120,0,4,3,320.0,2470.0,2150.0,74.5,40-50%,HE Qualification
0,60,0,5,1,0.0,155.0,155.0,68.9,50-60%,Lower Than A Level
0,120,0,1,3,52.0,1973.0,1921.0,86.7,10-20%,HE Qualification
0,120,0,6,2,68.0,1720.0,1652.0,84.45,60-70%,A Level or Equivalent
1,60,0,4,1,27.0,643.0,616.0,15.0,40-50%,Lower Than A Level
1,120,0,1,1,34.0,233.0,199.0,10.145049504950494,10-20%,Lower Than A Level
0,60,0,5,1,59.0,226.0,167.0,58.0,50-60%,Lower Than A Level
1,60,0,4,1,32.0,269.0,237.0,15.4,40-50%,Lower Than A Level
1,60,0,8,1,3.0,402.0,399.0,10.0,80-90%,Lower Than A Level
1,60,0,5,1,0.0,26.0,26.0,26.753254437869824,50-60%,Lower Than A Level
0,60,0,2,3,43.0,942.0,899.0,75.5,20-30%,HE Qualification
1,60,0,2,1,0.0,85.0,85.0,13.8,20-30%,Lower Than A Level
0,60,0,0,3,141.0,3325.0,3184.0,69.6,0-10%,HE Qualification
1,60,0,0,1,34.0,396.0,362.0,26.753254437869824,0-10%,Lower Than A Level
0,60,0,0,2,43.0,2019.0,1976.0,52.95,0-10%,A Level or Equivalent
1,60,0,5,2,0.0,21.0,21.0,44.85,50-60%,A Level or Equivalent
0,60,0,2,2,0.0,219.0,219.0,69.65,20-30%,A Level or Equivalent
1,60,0,7,2,0.0,227.0,227.0,53.0,70-80%,A Level or Equivalent
1,60,0,4,1,34.0,233.0,199.0,10.145049504950494,40-50%,Lower Than A Level
1,60,0,1,3,34.0,233.0,199.0,10.145049504950494,10-20%,HE Qualification
1,60,0,3,2,34.0,233.0,199.0,10.145049504950494,30-40%,A Level or Equivalent
1,60,0,2,2,34.0,233.0,199.0,10.145049504950494,20-30%,A Level or Equivalent
1,60,0,9,2,34.0,233.0,199.0,10.145049504950494,90-100%,A Level or Equivalent
0,60,0,1,1,9.0,414.0,405.0,44.0,10-20%,Lower Than A Level
1,60,0,0,1,15.0,15.0,0.0,26.753254437869824,0-10%,Lower Than A Level
1,60,0,2,1,27.0,518.0,491.0,23.600000000000005,20-30%,Lower Than A Level
0,60,0,7,1,101.0,2392.0,2291.0,87.15,70-80%,Lower Than A Level
0,60,0,8,2,421.0,3807.0,3386.0,83.55,80-90%,A Level or Equivalent
1,60,0,5,2,34.0,233.0,199.0,10.145049504950494,50-60%,A Level or Equivalent
1,60,0,8,1,0.0,45.0,45.0,0.0,80-90%,Lower Than A Level
1,90,0,4,1,14.0,109.0,95.0,5.5,40-50%,Lower Than A Level
0,60,0,1,1,27.0,1927.0,1900.0,86.6,10-20%,Lower Than A Level
1,60,0,1,1,0.0,81.0,81.0,0.0,10-20%,Lower Than A Level
0,60,0,8,3,56.0,1315.0,1259.0,78.0,80-90%,HE Qualification
1,120,0,3,2,34.0,233.0,199.0,10.145049504950494,30-40%,A Level or Equivalent
1,60,0,2,1,34.0,233.0,199.0,10.145049504950494,20-30%,Lower Than A Level
1,60,0,4,1,0.0,235.0,235.0,0.0,40-50%,Lower Than A Level
0,60,0,4,3,4.0,371.0,367.0,60.5,40-50%,HE Qualification
0,120,0,1,2,42.0,1288.0,1246.0,74.05,10-20%,A Level or Equivalent
1,120,0,2,2,34.0,233.0,199.0,10.145049504950494,20-30%,A Level or Equivalent
0,120,0,2,2,37.0,623.0,586.0,80.5,20-30%,A Level or Equivalent
0,60,0,9,2,29.0,445.0,416.0,64.5,90-100%,A Level or Equivalent
1,60,0,2,1,7.0,92.0,85.0,55.75,20-30%,Lower Than A Level
0,60,0,5,1,50.0,2053.0,2003.0,58.25,50-60%,Lower Than A Level
1,120,0,0,2,34.0,233.0,199.0,10.145049504950494,0-10%,A Level or Equivalent
0,120,0,8,2,1.0,1435.0,1434.0,70.4,80-90%,A Level or Equivalent
0,60,0,9,2,0.0,463.0,463.0,69.35,90-100%,A Level or Equivalent
1,120,0,7,1,34.0,233.0,199.0,10.145049504950494,70-80%,Lower Than A Level
1,120,0,5,2,0.0,12.0,12.0,10.145049504950494,50-60%,A Level or Equivalent
0,60,0,9,3,0.0,456.0,456.0,82.0,90-100%,HE Qualification
0,60,0,6,1,109.0,282.0,173.0,42.9,60-70%,Lower Than A Level
1,90,0,5,2,34.0,233.0,199.0,10.145049504950494,50-60%,A Level or Equivalent
1,120,0,0,1,3.0,570.0,567.0,19.8,0-10%,Lower Than A Level
1,120,0,9,1,34.0,233.0,199.0,10.145049504950494,90-100%,Lower Than A Level
1,60,0,6,1,34.0,233.0,199.0,10.145049504950494,60-70%,Lower Than A Level
0,60,0,1,3,0.0,190.0,190.0,97.3,10-20%,HE Qualification
0,120,0,7,1,59.0,608.0,549.0,56.8,70-80%,Lower Than A Level
1,60,0,2,1,9.0,61.0,52.0,10.145049504950494,20-30%,Lower Than A Level
1,60,0,8,2,4.0,4.0,0.0,10.145049504950494,80-90%,A Level or Equivalent
1,60,0,8,2,0.0,156.0,156.0,64.75,80-90%,A Level or Equivalent
1,60,0,2,0,34.0,233.0,199.0,10.145049504950494,20-30%,No Formal quals
0,60,0,4,1,0.0,1146.0,1146.0,73.45,40-50%,Lower Than A Level
1,60,0,0,2,0.0,53.0,53.0,5.8,0-10%,A Level or Equivalent
1,60,0,3,1,34.0,233.0,199.0,10.145049504950494,30-40%,Lower Than A Level
1,60,0,2,0,34.0,233.0,199.0,10.145049504950494,20-30%,No Formal quals
0,60,0,6,1,0.0,254.0,254.0,77.55,60-70%,Lower Than A Level
0,60,0,6,1,56.0,231.0,175.0,40.4,60-70%,Lower Than A Level
1,120,0,7,1,0.0,232.0,232.0,16.2,70-80%,Lower Than A Level
1,60,0,5,1,29.0,101.0,72.0,14.800000000000002,50-60%,Lower Than A Level
1,120,0,2,1,1.0,1.0,0.0,10.145049504950494,20-30%,Lower Than A Level
1,60,0,4,1,50.0,142.0,92.0,10.145049504950494,40-50%,Lower Than A Level
1,180,0,2,2,34.0,233.0,199.0,10.145049504950494,20-30%,A Level or Equivalent
1,60,0,2,1,34.0,233.0,199.0,10.145049504950494,20-30%,Lower Than A Level
0,90,0,7,1,66.0,2275.0,2209.0,70.15,70-80%,Lower Than A Level
1,120,0,8,2,13.0,1410.0,1397.0,59.05,80-90%,A Level or Equivalent
0,60,0,2,2,0.0,73.0,73.0,70.05,20-30%,A Level or Equivalent
1,60,0,1,1,34.0,233.0,199.0,10.145049504950494,10-20%,Lower Than A Level
1,60,0,5,3,34.0,233.0,199.0,10.145049504950494,50-60%,HE Qualification
0,60,0,9,3,12.0,1023.0,1011.0,69.3,90-100%,HE Qualification
1,60,0,1,2,0.0,35.0,35.0,0.0,10-20%,A Level or Equivalent
0,60,0,6,1,7.0,1290.0,1283.0,62.35,60-70%,Lower Than A Level
0,60,0,6,3,37.0,1102.0,1065.0,69.0,60-70%,HE Qualification
0,60,0,2,2,0.0,256.0,256.0,52.2,20-30%,A Level or Equivalent
1,60,0,6,3,65.0,253.0,188.0,0.0,60-70%,HE Qualification
1,60,0,9,1,5.0,256.0,251.0,0.0,90-100%,Lower Than A Level
1,60,0,1,2,0.0,81.0,81.0,10.145049504950494,10-20%,A Level or Equivalent
1,60,0,1,2,34.0,233.0,199.0,10.145049504950494,10-20%,A Level or Equivalent
0,60,0,8,1,0.0,786.0,786.0,74.75,80-90%,Lower Than A Level
1,60,0,3,2,41.0,428.0,387.0,17.0,30-40%,A Level or Equivalent
0,60,0,5,2,0.0,1072.0,1072.0,87.5,50-60%,A Level or Equivalent
0,60,0,8,1,29.0,503.0,474.0,74.85,80-90%,Lower Than A Level
1,120,0,0,2,9.0,106.0,97.0,5.8,0-10%,A Level or Equivalent
0,60,0,6,2,136.0,1557.0,1421.0,56.75,60-70%,A Level or Equivalent
1,60,0,7,2,0.0,1023.0,1023.0,74.55,70-80%,A Level or Equivalent
1,120,0,4,1,103.0,736.0,633.0,21.399999999999995,40-50%,Lower Than A Level
1,180,0,1,1,34.0,233.0,199.0,10.145049504950494,10-20%,Lower Than A Level
0,60,0,8,2,35.0,306.0,271.0,74.9,80-90%,A Level or Equivalent
0,120,0,2,1,63.0,918.0,855.0,75.65,20-30%,Lower Than A Level
0,60,0,9,3,0.0,1023.0,1023.0,65.2,90-100%,HE Qualification
1,60,0,5,1,7.0,117.0,110.0,5.8,50-60%,Lower Than A Level
1,120,0,6,2,34.0,233.0,199.0,10.145049504950494,60-70%,A Level or Equivalent
1,120,0,2,1,123.0,345.0,222.0,19.3,20-30%,Lower Than A Level
0,60,0,3,2,11.0,246.0,235.0,56.05,30-40%,A Level or Equivalent
0,60,0,9,1,389.0,2834.0,2445.0,65.95,90-100%,Lower Than A Level
0,60,0,4,1,0.0,917.0,917.0,57.85,40-50%,Lower Than A Level
0,60,0,2,1,0.0,956.0,956.0,60.85,20-30%,Lower Than A Level
1,60,0,0,2,34.0,396.0,362.0,26.753254437869824,0-10%,A Level or Equivalent
0,60,0,7,2,0.0,243.0,243.0,73.0,70-80%,A Level or Equivalent
0,60,0,3,2,0.0,631.0,631.0,68.9,30-40%,A Level or Equivalent
0,60,0,0,3,0.0,362.0,362.0,70.85,0-10%,HE Qualification
1,60,0,7,2,34.0,233.0,199.0,10.145049504950494,70-80%,A Level or Equivalent
0,60,0,1,2,0.0,1409.0,1409.0,56.0,10-20%,A Level or Equivalent
0,60,0,4,1,0.0,567.0,567.0,78.1,40-50%,Lower Than A Level
0,60,0,0,1,0.0,9.0,9.0,62.75,0-10%,Lower Than A Level
1,120,0,1,2,34.0,233.0,199.0,10.145049504950494,10-20%,A Level or Equivalent
0,60,0,1,2,0.0,1198.0,1198.0,72.75,10-20%,A Level or Equivalent
0,60,0,7,1,0.0,620.0,620.0,54.45,70-80%,Lower Than A Level
0,60,0,3,2,0.0,985.0,985.0,73.35,30-40%,A Level or Equivalent
0,60,0,2,2,47.0,730.0,683.0,69.5,20-30%,A Level or Equivalent
1,60,0,3,1,34.0,233.0,199.0,10.145049504950494,30-40%,Lower Than A Level
0,60,0,3,2,0.0,173.0,173.0,48.5,30-40%,A Level or Equivalent
0,60,0,7,1,0.0,726.0,726.0,46.2,70-80%,Lower Than A Level
1,60,0,6,2,0.0,7.0,7.0,0.0,60-70%,A Level or Equivalent
0,60,0,3,2,0.0,2219.0,2219.0,72.80000000000001,30-40%,A Level or Equivalent
0,60,0,2,1,0.0,919.0,919.0,67.6,20-30%,Lower Than A Level
0,60,0,4,2,0.0,4430.0,4430.0,72.55,40-50%,A Level or Equivalent
0,60,0,2,1,0.0,64.0,64.0,72.75,20-30%,Lower Than A Level
0,60,0,5,2,0.0,806.0,806.0,59.5,50-60%,A Level or Equivalent
0,60,0,1,1,0.0,3024.0,3024.0,68.15,10-20%,Lower Than A Level
1,60,0,3,1,34.0,984.0,950.0,18.8,30-40%,Lower Than A Level
1,60,0,4,1,15.0,36.0,21.0,10.145049504950494,40-50%,Lower Than A Level
1,60,0,4,1,1.0,448.0,447.0,21.3,40-50%,Lower Than A Level
1,120,0,8,1,34.0,233.0,199.0,10.145049504950494,80-90%,Lower Than A Level
1,60,0,7,3,138.0,2230.0,2092.0,63.85,70-80%,HE Qualification
1,60,0,0,1,0.0,117.0,117.0,12.199999999999998,0-10%,Lower Than A Level
0,60,0,0,2,7.0,1690.0,1683.0,80.5,0-10%,A Level or Equivalent
0,60,0,8,2,0.0,432.0,432.0,58.2,80-90%,A Level or Equivalent
0,60,0,0,2,47.0,848.0,801.0,56.65,0-10%,A Level or Equivalent
1,60,0,3,1,39.0,223.0,184.0,6.6,30-40%,Lower Than A Level
1,60,0,0,2,0.0,11.0,11.0,4.8,0-10%,A Level or Equivalent
0,60,0,0,1,0.0,580.0,580.0,69.8,0-10%,Lower Than A Level
0,60,0,6,2,0.0,193.0,193.0,53.95,60-70%,A Level or Equivalent
0,60,0,1,2,35.0,1427.0,1392.0,71.89999999999999,10-20%,A Level or Equivalent
0,60,0,9,2,0.0,277.0,277.0,82.0,90-100%,A Level or Equivalent
1,60,0,7,3,34.0,233.0,199.0,10.145049504950494,70-80%,HE Qualification
1,60,0,0,0,60.0,167.0,107.0,0.0,0-10%,No Formal quals
0,60,0,0,2,0.0,777.0,777.0,69.95,0-10%,A Level or Equivalent
1,60,0,8,1,0.0,66.0,66.0,0.0,80-90%,Lower Than A Level
1,60,0,8,1,22.0,22.0,0.0,10.145049504950494,80-90%,Lower Than A Level
0,60,0,6,2,74.0,2557.0,2483.0,74.9,60-70%,A Level or Equivalent
0,60,0,2,1,0.0,1308.0,1308.0,65.0,20-30%,Lower Than A Level
0,60,0,1,1,51.0,1092.0,1041.0,39.75,10-20%,Lower Than A Level
0,60,0,3,2,0.0,927.0,927.0,50.15,30-40%,A Level or Equivalent
1,120,0,1,2,14.0,229.0,215.0,19.3,10-20%,A Level or Equivalent
1,60,0,0,1,43.0,85.0,42.0,3.9,0-10%,Lower Than A Level
0,60,0,4,2,3.0,292.0,289.0,71.7,40-50%,A Level or Equivalent
1,60,0,0,2,34.0,233.0,199.0,10.145049504950494,0-10%,A Level or Equivalent
1,120,0,0,1,5.0,5.0,0.0,10.145049504950494,0-10%,Lower Than A Level
1,60,0,0,1,34.0,396.0,362.0,26.753254437869824,0-10%,Lower Than A Level
1,60,0,6,1,0.0,69.0,69.0,0.0,60-70%,Lower Than A Level
0,120,0,7,3,33.0,991.0,958.0,75.6,70-80%,HE Qualification
1,60,0,7,2,34.0,233.0,199.0,10.145049504950494,70-80%,A Level or Equivalent
0,120,0,5,1,4.0,436.0,432.0,65.2,50-60%,Lower Than A Level
1,60,0,6,2,83.0,207.0,124.0,6.0,60-70%,A Level or Equivalent
1,120,0,6,1,14.0,127.0,113.0,0.0,60-70%,Lower Than A Level
0,60,0,0,1,0.0,1315.0,1315.0,50.45,0-10%,Lower Than A Level
1,60,0,2,3,0.0,18.0,18.0,11.8,20-30%,HE Qualification
1,120,0,6,3,49.0,798.0,749.0,22.0,60-70%,HE Qualification
0,60,0,7,2,42.0,362.0,320.0,78.45,70-80%,A Level or Equivalent
0,120,0,5,3,9.0,356.0,347.0,59.1,50-60%,HE Qualification
0,120,0,7,3,20.0,803.0,783.0,83.35,70-80%,HE Qualification
1,120,0,6,2,21.0,324.0,303.0,0.0,60-70%,A Level or Equivalent
1,60,0,5,1,34.0,233.0,199.0,10.145049504950494,50-60%,Lower Than A Level
1,60,0,7,2,30.0,45.0,15.0,0.0,70-80%,A Level or Equivalent
1,120,0,2,1,52.0,176.0,124.0,0.0,20-30%,Lower Than A Level
1,60,0,6,2,34.0,233.0,199.0,10.145049504950494,60-70%,A Level or Equivalent
1,120,0,2,2,3.0,3.0,0.0,10.145049504950494,20-30%,A Level or Equivalent
1,60,0,4,1,34.0,233.0,199.0,10.145049504950494,40-50%,Lower Than A Level
1,60,0,6,0,0.0,14.0,14.0,10.145049504950494,60-70%,No Formal quals
1,60,0,3,2,11.0,500.0,489.0,12.5,30-40%,A Level or Equivalent
0,60,0,0,1,0.0,1464.0,1464.0,67.05,0-10%,Lower Than A Level
1,60,0,7,1,2.0,65.0,63.0,44.6,70-80%,Lower Than A Level
1,60,0,3,1,34.0,233.0,199.0,10.145049504950494,30-40%,Lower Than A Level
1,60,0,8,1,87.0,199.0,112.0,7.5,80-90%,Lower Than A Level
1,60,0,1,1,52.0,81.0,29.0,5.8,10-20%,Lower Than A Level
1,60,0,6,1,43.0,798.0,755.0,48.5,60-70%,Lower Than A Level
0,120,0,2,1,85.0,796.0,711.0,86.85,20-30%,Lower Than A Level
0,60,0,4,2,0.0,696.0,696.0,59.75,40-50%,A Level or Equivalent
0,60,0,4,2,54.0,2091.0,2037.0,73.05,40-50%,A Level or Equivalent
0,60,0,4,1,105.0,1530.0,1425.0,72.25,40-50%,Lower Than A Level
1,120,0,5,2,47.0,1270.0,1223.0,35.75,50-60%,A Level or Equivalent
0,120,0,4,2,34.0,1689.0,1655.0,77.8,40-50%,A Level or Equivalent
0,60,0,2,1,80.0,1042.0,962.0,52.65,20-30%,Lower Than A Level
1,150,0,4,2,34.0,233.0,199.0,10.145049504950494,40-50%,A Level or Equivalent
1,120,0,5,1,0.0,127.0,127.0,0.0,50-60%,Lower Than A Level
